,store,item,year,month,day_of_week,week_of_year,quarter,is_weekend,lag_7,lag_30,rolling_mean_7,rolling_mean_30
1,1.0102426069458725,0.0,0.4925076668795795,1.4529260467894614,2.1945748618094667,0.4535176313618831,0.0,0.0,0.17896042723199052,0.1986185693962104,0.8288615988594967,2.6937801243295865
2,1.060818749598096,0.0,0.5642121319618459,3.1667163291265674,5.587176661716418,1.5733616817696867,0.0,0.0,0.5942163985730499,0.45355255398468464,4.290556417147895,6.312025144542704
3,0.9600533345767884,0.0,0.609312115393898,2.203669906096661,3.4839108783254003,1.2055485645168469,0.0,0.0,0.3672007166141824,0.3164157367863017,2.108241896886134,4.547201208810847
4,0.7995906980306243,0.0,0.3641119143354962,1.5103554448559864,2.1653536957813544,0.6807404383333899,0.0,0.0,0.2098700919952982,0.22772600285971215,0.6439777304917919,3.112496673468389
5,0.8949413571039392,0.0,0.5150253140699913,1.2906508489333985,1.9579511871321251,0.6058610257753573,0.0,0.0,0.25395048810313464,0.1622731556464534,0.3418450359712284,2.668827739207763
6,1.0200615786474263,0.0,0.4113148884706012,3.298308445512684,5.747742675777471,1.9453962720106133,0.0,0.0,0.6120979382614623,0.5721039189667803,4.1577044014250575,6.5731605716507495
7,1.1412380418531989,0.0,0.6806712176400265,3.0216467329723318,5.428946088655682,1.7690996945123274,0.0,0.0,1.3782109258162814,0.37916806932964164,3.352002698043224,6.518405410606801
8,1.1351751791546334,0.0,0.44868944715989206,4.135602816100122,7.134399273687016,2.416863002825201,0.0,0.0,3.0662010925811156,0.49448896702845163,3.611664070806044,8.205108345719626
9,0.8027010880986384,0.0,0.4928214921383998,2.7027541470116834,4.972160022184928,1.8447569170597586,0.0,0.0,0.488971143281458,0.36510052499132034,2.9525507827604613,6.337961147135971
10,0.8471210287987487,0.0,0.7547958917820496,3.497243183197239,6.321789630818427,2.301134786317645,0.0,0.0,3.0466175369849062,0.48297084867389384,2.341763216075872,9.578332557517975
11,1.1132765843540653,0.0,0.6388457433506055,3.6661168899298895,6.238824947645181,2.2448591354827654,0.0,0.0,2.2021828457878194,0.6649306123295999,3.0184183941879623,8.271315947774934
12,1.164639469554425,0.0,0.7248565761779453,3.530467864430312,6.18871373470317,1.7610378015307626,0.0,0.0,2.2542499581674704,0.5354091379282184,2.4056656339830425,8.759783722164352
13,1.2110910576914669,0.0,0.7486886649694033,3.9760612371487327,7.147677795735698,2.3428042561062568,0.0,0.0,4.488530070583784,0.5193323592569624,3.253643750987989,9.19993057946341
14,0.9504889417323584,0.0,0.6243196237320934,3.168841149480729,5.543305131438079,2.03739583550574,0.0,0.0,0.8495443018553489,0.34136282408560636,3.47372516409577,6.988285571418709
15,1.1488500671301038,0.0,0.6064820037904576,4.525232267537021,7.8512326569519955,2.557327475002968,0.0,0.0,4.367150308270685,0.7416241542933941,4.2720325641357935,8.67671645343448
16,0.7925600135928876,0.0,0.5899946684986362,1.4994396496023816,2.5937290980626093,0.6755300431490563,0.0,0.0,0.3424233125127857,0.20496185383392374,1.0756160106901502,3.5858504690548116
17,0.9506395916645094,0.0,0.45074184458401645,2.270184549187435,3.317844050940708,1.1567895134254835,0.0,0.0,0.2746113181932099,0.2730613507107932,1.382021056632842,4.6859788712834085
18,0.9960373192045386,0.0,0.6267106425612219,3.883245340944921,7.195454939760178,2.4869795384550604,0.0,0.0,3.929985202326582,0.5917239695087134,4.121463687588534,9.045074266718022
19,1.142972258914999,0.0,0.6626358902262596,2.7157531445451903,3.815434208763606,1.172328380650328,0.0,0.0,0.3462849253447347,0.354533375855465,1.9224323928439486,4.927736503817218
20,1.209585383070809,0.0,0.7486118720245357,2.526161817218214,4.564941786728369,1.178657794177587,0.0,0.0,0.5559560906555333,0.34923537422687834,2.772158248637976,5.9799878342390445
21,0.8424911485301201,0.0,0.6099381534192174,2.485375280961523,3.970745129223107,1.4790283698274367,0.0,0.0,0.41099339779407873,0.3275846024211339,2.502555555877421,5.300539399242056
22,1.0800053667718632,0.0,0.6579141443234305,4.078455873376381,7.107710876304549,2.3869047469809073,0.0,0.0,3.590269712077539,0.5346679124767236,3.2868136401632135,8.907045578767146
23,0.8171022550421578,0.0,0.5219866000691,1.6762682249301493,2.7488411864356106,0.6934134700698662,0.0,0.0,0.272653470057603,0.2498044887436756,0.7768275694970374,4.347717083612197
24,0.9281355425867229,0.0,0.5398441264321202,3.5763138657087516,6.043906962995224,1.7877909017555105,0.0,0.0,1.6312765415901798,0.6085094339475177,3.8279579122467484,6.997224187143943
25,1.1218504855783373,0.0,0.7133847449108083,4.173134722465282,7.59596225102651,2.2063245031722474,0.0,0.0,3.330561683820012,0.3851268910530607,3.5542018308905647,9.024000854073911
26,0.8959570596799558,0.0,0.6077103684499643,2.70576494610822,4.691962323041438,1.346370025424163,0.0,0.0,0.39612044974660454,0.31464681640484726,3.0748467896246297,5.905738663772625
27,0.9211550512572917,0.0,0.5708552956261159,1.4050343640293936,2.2140188642688194,0.6437118316254848,0.0,0.0,0.17154449039864703,0.19905644172428652,0.48363527864109507,3.199451578871126
28,1.1279090376773382,0.0,0.6631381104083395,4.749554302221313,7.608101169267851,2.4864232903793626,0.0,0.0,4.804071766561466,0.7874099548125674,3.4908185202821276,9.182931957399402
29,1.0561069552299784,0.0,0.6607375443196432,3.495192345532106,6.252808713119511,1.9197390916344432,0.0,0.0,2.4959630288086236,0.4765991660789655,2.8391347082931317,8.508165616999495
30,0.8792425859274707,0.0,0.4972479889567609,2.1773372365578485,4.063717673258218,1.3066784268312104,0.0,0.0,0.3748558234193421,0.37487060409194284,2.182858937477935,5.557394848923864
31,1.0198600629893961,0.0,0.526095780444994,3.145939723989409,5.547572600261152,1.7221871184077073,0.0,0.0,0.5799120357197989,0.6992513467326126,4.199511165584252,6.674425997489132
32,0.8576333241322928,0.0,0.5219210443029789,2.3942163625352815,4.272507283224417,1.2544679437077875,0.0,0.0,0.5906019290463035,0.33391976553434394,3.0235077960873062,5.426547331190763
33,1.1462176004999538,0.0,0.7815725153181242,3.4931036227901213,6.373020523094041,1.7254895367900087,0.0,0.0,2.3873226348954644,0.4375328363651228,3.3286200891073934,8.15535334852714
34,1.0094686221357025,0.0,0.45311866141278334,1.7444524436397222,2.512179996604402,0.7694135427537566,0.0,0.0,0.23069657709543448,0.2398062166721665,0.6554168790884126,3.5479746784134707
35,1.1592129758074068,0.0,0.4896712125098201,3.4798815469385582,5.84805498602551,2.037971390965725,0.0,0.0,2.262557947596452,0.6232620962309866,2.1597003255477554,8.108303423823935
36,1.1408672137277913,0.0,0.6709002436082943,3.6616580683126836,6.8163380380078324,2.1549582151491564,0.0,0.0,3.614576830385352,0.5069760968596028,3.3387857628820194,8.289236590487672
37,0.8375487837957918,0.0,0.49359118136861857,1.7039693344850313,2.873649316975797,1.0638367520893235,0.0,0.0,0.29750343304892185,0.23784987973034488,1.225083515252293,4.081471877500411
38,1.1843152279782256,0.0,0.5483268648450345,4.178921472748913,6.951607088197193,2.2708501341833385,0.0,0.0,3.225967487316329,0.6586904815453748,3.3837175470587715,8.899980637484449
39,0.9491806850531643,0.0,0.502277987581281,2.299518107062744,4.202557296669925,1.3000636577529274,0.0,0.0,0.4604753385068229,0.331375529055911,2.8231944690550286,5.5809087420794
40,0.9841630149599058,0.0,0.6102944583956681,1.605250860880798,2.8810283367695666,0.7015595829408259,0.0,0.0,0.40153757360105,0.24512172031715057,1.2986111809390806,3.919792147000667
41,1.134757623092641,0.0,0.5106600141760699,1.4624955886689586,2.2555775555715596,0.7127749433171918,0.0,0.0,0.22688295309766618,0.2167802876896038,0.46559831582093997,3.371189108112401
42,0.9182842420846954,0.0,0.5528503001723803,2.352096949702978,3.5537035835116466,1.2274931759493013,0.0,0.0,0.45320894328893324,0.36461854063591387,2.2335420062430713,4.023896517458418
43,0.884951222638975,0.0,0.4857894425255203,2.671801159009877,5.123590248309191,1.2943648285463276,0.0,0.0,0.6004766772339513,0.4666970550856666,3.7884081209536347,6.55301144246064
44,1.047841954036093,0.0,0.4636211409645106,1.9724579321134983,2.971122195681639,0.8980337532313035,0.0,0.0,0.3232306414959201,0.24989242832538902,0.7596254496911633,3.879604998633416
45,1.2264646522246097,0.0,0.6735011764277317,3.899726430524576,7.1426003007795265,2.470600781038484,0.0,0.0,3.125483801350204,0.5876111017761976,3.835369349900669,8.849635073664695
46,0.9105049854867192,0.0,0.6527313791146597,2.9655799402526046,5.709511442895117,1.435424198656019,0.0,0.0,0.9637919588075593,0.3550052571417609,3.664856908215856,6.830607235848905
47,0.7873707521100444,0.0,0.46756144909540487,1.2492504143096794,2.277099688317566,0.45798421611077705,0.0,0.0,0.26295368144443104,0.25299532934035396,0.4009342214415234,3.623626234629562
48,0.8798988005988718,0.0,0.5195319512130543,2.7188845553323033,5.029006396232386,1.4110238867874316,0.0,0.0,0.5701246269795976,0.37621993099222584,3.9249124100729227,6.223848077311776
49,0.8555213362252265,0.0,0.467566739124589,1.797510541043011,2.776908174167031,0.8647777525468313,0.0,0.0,0.3298844645350137,0.2479842696225621,1.4690948949730522,3.9766746228768812
50,1.1928321388106469,0.0,0.5005146455001652,3.6981013267875213,5.7858534743037655,1.82012462324121,0.0,0.0,1.9429742869481614,0.5257824461163807,3.3364643682224964,6.792262571374643
